timestamp,model_name,dataset_type,accuracy,weighted_f1,weighted_precision,weighted_recall,roc_auc_ovr,training_time,memory_usage,per_class_f1,cohens_kappa,matthews_corrcoef,log_loss,confidence_mean,confidence_std,cv_stability,prediction_entropy,individual_contribution,ensemble_diversity,marginal_improvement,computational_overhead
2025-08-16T16:27:16.213723,sgd_solo,test,0.7305867665418228,0.7248386927935654,0.7203738798210813,0.7305867665418228,0.7205548466376167,0.6638567447662354,0,0.0,0.34234351458704293,0.34295018925949056,0.7002331316219037,0.6043828496213193,0.10734280370461168,0.0,0.8304869584924176,0.0,0.0,0.0,0.0
2025-08-16T16:31:00.010302,randomforest_solo,train,0.6312109862671661,0.6587619503156926,0.7511207974435894,0.6312109862671661,0.819741123250864,0.8529512882232666,0.10000000000000142,0.0,0.34339507034456196,0.37708732734524947,0.9736349262144415,0.4122210992254372,0.04718443175805547,0.0,1.0746563269724627,0.0,0.0,0.0,0.0
2025-08-16T16:31:00.010302,randomforest_solo,test,0.6367041198501873,0.6637372885462488,0.7501315140663481,0.6367041198501873,0.7970454587077792,0.8529512882232666,0.10000000000000142,0.0,0.34639967562674867,0.37781407580455945,0.9804899793854146,0.41078846599085517,0.04555135721599445,0.0,1.0756383503255555,0.0,0.0,0.0,0.0
2025-08-16T16:49:00.396211,lightgbm_logisticregression,train,0.91167290886392,0.9154332250319615,0.9333435625873832,0.91167290886392,0.990532748384054,1.5654468536376953,0.10000000000000142,0.0,0.8136184808956126,0.8269252783918627,0.42414882611978294,0.6927668834726911,0.13088283627679909,0.0,0.7105373156730341,0.0,0.0,0.0,0.0
2025-08-16T16:49:00.396211,lightgbm_logisticregression,test,0.7780274656679151,0.7864623402681559,0.8021259713186659,0.7780274656679151,0.8647138102514715,1.5654468536376953,0.10000000000000142,0.0,0.5213284057831897,0.5270919871326121,0.5878500630143827,0.6620280848027363,0.13287217912507035,0.0,0.7489924786473678,0.0,0.0,0.0,0.0
2025-08-16T16:49:41.742306,xgboost_logisticregression,train,0.9415730337078652,0.9414341238811633,0.9413231002632895,0.9415730337078652,0.9864376021346674,5.048660755157471,0.8999999999999986,0.0,0.8611140596172756,0.8611426247917799,0.389378006602086,0.7018737219662148,0.12569979235939316,0.0,0.696104908532808,0.0,0.0,0.0,0.0
2025-08-16T16:49:41.742306,xgboost_logisticregression,test,0.8209737827715355,0.8130641657506619,0.8096097480582995,0.8209737827715355,0.8462346443992127,5.048660755157471,0.8999999999999986,0.0,0.5470464644170299,0.5507726402055199,0.5473935067725417,0.6826535950283562,0.12433661154043157,0.0,0.7229811964047919,0.0,0.0,0.0,0.0
2025-08-16T16:49:48.146143,randomforest_logisticregression,train,0.6426342072409488,0.6679184990549313,0.7909129913289787,0.6426342072409488,0.8517422187904019,1.2642223834991455,0,0.0,0.39433321822420897,0.4466536833688319,0.8339518454277919,0.5147454508254188,0.08805848966280816,0.0,0.9904283710709602,0.0,0.0,0.0,0.0
2025-08-16T16:49:48.146143,randomforest_logisticregression,test,0.5612983770287141,0.5937981946869105,0.7053293823525497,0.5612983770287141,0.7195892095680025,1.2642223834991455,0,0.0,0.25131831902474566,0.28321168681452324,0.9013014782090132,0.5118160436889135,0.08571685601316835,0.0,0.9935804865430167,0.0,0.0,0.0,0.0
2025-08-16T16:50:35.857211,lightgbm_knn,train,0.9661048689138577,0.9660504691744166,0.9660648867995444,0.9661048689138577,0.9936766683855732,1.7732882499694824,0,0.0,0.9194946861380556,0.9195253072994639,0.28197123329006824,0.775211572520991,0.14447037373559748,0.0,0.532046754331174,0.0,0.0,0.0,0.0
2025-08-16T16:50:35.857211,lightgbm_knn,test,0.8169787765293384,0.8020430312523924,0.8024434142796629,0.8169787765293384,0.862752609861397,1.7732882499694824,0,0.0,0.5100245299429037,0.5226712936267595,0.48595566407433055,0.7438220239921401,0.1512014338202056,0.0,0.5819100787119048,0.0,0.0,0.0,0.0
2025-08-16T17:37:31.480639,xgboost_knn,train,0.9171660424469413,0.9113498778440471,0.9234891256197534,0.9171660424469413,0.9917087385691076,9.501617431640625,0.09999999999999432,0.0,0.7799237958137265,0.7966240772612251,0.2726136485717231,0.8063274989526641,0.14912551806194888,0.0,0.46749204272326383,0.0,0.0,0.0,0.0
2025-08-16T17:37:31.480639,xgboost_knn,test,0.8232209737827715,0.7928473884914161,0.8228648368361657,0.8232209737827715,0.847623369321902,9.501617431640625,0.09999999999999432,0.0,0.47445679189449763,0.5243162341170577,0.4952595023449501,0.7911749211989911,0.14276219138312696,0.0,0.5050412840364062,0.0,0.0,0.0,0.0
2025-08-16T17:38:47.171052,xgboost_catboost_lightgbm,train,0.9397003745318352,0.9386581868516063,0.9396703404065322,0.9397003745318352,0.9896276613158046,10.222209215164185,0.20000000000000284,0.0,0.8522567164760475,0.8537913649143327,0.23338470640877784,0.8266137731997114,0.13700620290066798,0.0,0.46552331996818663,0.0,0.0,0.0,0.0
2025-08-16T17:38:47.171052,xgboost_catboost_lightgbm,test,0.846441947565543,0.8367642508557441,0.8375105174975443,0.846441947565543,0.8967713091844051,10.222209215164185,0.20000000000000284,0.0,0.6047890788400119,0.6116316340991913,0.40531814177847053,0.8147723012531024,0.14320710602995287,0.0,0.487455907444564,0.0,0.0,0.0,0.0
2025-08-16T17:43:26.952825,xgboost_advancedsvm_2model,train,0.9220973782771535,0.9172416590537424,0.9273663483550243,0.9220973782771535,0.989646012926025,78.46045231819153,0.6000000000000014,0.0,0.7952362514228154,0.8090186458513255,0.2942508598302756,0.7879246900897339,0.13447793455782284,0.0,0.5371954144982286,0.0,0.0,0.0,0.0
2025-08-16T17:43:26.952825,xgboost_advancedsvm_2model,test,0.8392009987515605,0.8144104775450622,0.840123029621409,0.8392009987515605,0.8753193115578588,78.46045231819153,0.6000000000000014,0.0,0.5375255513717052,0.5756460827115025,0.4616752140630058,0.7852176179440727,0.12853018871091162,0.0,0.55004053037178,0.0,0.0,0.0,0.0
2025-08-16T17:44:51.950970,xgboost_lightgbm_randomforest_linearsvm,train,0.9620474406991261,0.9620028111481713,0.9621732160954415,0.9620474406991261,0.993828551809851,16.287474632263184,0.29999999999999716,0.0,0.9098038276589483,0.9098748678065225,0.43247863869429953,0.6629021985825087,0.09195675639548341,0.0,0.8191116275151258,0.0,0.0,0.0,0.0
2025-08-16T17:44:51.950970,xgboost_lightgbm_randomforest_linearsvm,test,0.8399500624219726,0.8310205035732735,0.8297678085366295,0.8399500624219726,0.890011970040413,16.287474632263184,0.29999999999999716,0.0,0.5908135004504358,0.5963648769824447,0.552543040922966,0.6478371469829127,0.09690056158730348,0.0,0.8349067241801799,0.0,0.0,0.0,0.0
2025-08-16T18:00:23.475327,naivebayes_solo,train,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.5794763761454292,0.363372802734375,1.3999999999999986,0.0,0.10758681771639356,0.18558765186355197,26.54000845056341,1.0,0.0,0.0,7.0076753511984e-14,0.0,0.0,0.0,0.0
2025-08-16T18:00:23.475327,naivebayes_solo,test,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.500347253517116,0.363372802734375,1.3999999999999986,0.0,-0.0011679370543398182,-0.0019116832883477363,29.09591296055324,1.0,0.0,0.0,7.0076753511984e-14,0.0,0.0,0.0,0.0
2025-08-16T18:02:41.524391,xgboost_lightgbm_naivebayes,train,0.9367665418227216,0.9390680474884752,0.948468719097199,0.9367665418227216,0.9942238256307597,41.98126816749573,0.6999999999999957,0.0,0.8616386495957574,0.8683478830112897,0.46180481294053244,0.6617628566870439,0.1507802571561485,0.0,0.6802200809168473,0.0,0.0,0.0,0.0
2025-08-16T18:02:41.524391,xgboost_lightgbm_naivebayes,test,0.7965043695380774,0.8036801775227256,0.8137694411972761,0.7965043695380774,0.8582693212648465,41.98126816749573,0.6999999999999957,0.0,0.5464028025659338,0.548902091552748,0.6684410561460515,0.6208611069915625,0.1405682864968642,0.0,0.7413830085015863,0.0,0.0,0.0,0.0
2025-08-16T18:03:10.089719,lightgbm_randomforest_naivebayes,train,0.46779026217228464,0.4824623217864387,0.8229768843424081,0.46779026217228464,0.9797641145076584,5.401461839675903,1.6000000000000014,0.0,0.26905273113774064,0.37481978976367436,0.7698535411745523,0.5488398387946939,0.13545213885744137,0.0,0.9035285289486741,0.0,0.0,0.0,0.0
2025-08-16T18:03:10.089719,lightgbm_randomforest_naivebayes,test,0.38526841448189764,0.41503531448187875,0.7384427305160822,0.38526841448189764,0.811123153222776,5.401461839675903,1.6000000000000014,0.0,0.15975338429362573,0.22340865883881172,0.9092060101155519,0.5254959608673965,0.11536011991207742,0.0,0.9328301778419745,0.0,0.0,0.0,0.0
2025-08-16T18:05:57.531184,xgboost_randomforest_naivebayes,train,0.5748439450686642,0.6104692129588611,0.8349562440709128,0.5748439450686642,0.9777165618345485,60.59576177597046,0,0.0,0.35396329150942085,0.4411252286723884,0.7252477164465905,0.5308466921108007,0.1268934801428571,0.0,0.9119028546363048,0.0,0.0,0.0,0.0
2025-08-16T18:05:57.531184,xgboost_randomforest_naivebayes,test,0.47166042446941325,0.5234768679759891,0.7428589892730216,0.47166042446941325,0.8059899974588591,60.59576177597046,0,0.0,0.20353203820754528,0.25488402241360664,0.858019035519026,0.512070808094063,0.11241324310825902,0.0,0.9333682059538397,0.0,0.0,0.0,0.0
2025-08-16T18:07:51.600896,randomforest_knn_naivebayes,train,0.47503121098626716,0.514901235115934,0.8120730095874155,0.47503121098626716,0.8913377648108627,6.901989936828613,1.2999999999999972,0.0,0.25162238968645556,0.3378876709342268,0.8374572595396759,0.5172085474448684,0.10252761089097581,0.0,0.943624309974576,0.0,0.0,0.0,0.0
2025-08-16T18:07:51.600896,randomforest_knn_naivebayes,test,0.3588014981273408,0.41663078992775476,0.652164163179157,0.3588014981273408,0.6497255224418633,6.901989936828613,1.2999999999999972,0.0,0.06968817832523355,0.09133809284756836,0.9819738027296105,0.5107870127863867,0.09920604477795254,0.0,0.9523941072807828,0.0,0.0,0.0,0.0
2025-08-16T18:08:27.349449,lightgbm_naivebayes,train,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.9705854963755716,4.288888692855835,1.6000000000000014,0.0,0.10758681771639356,0.18558765186355197,0.7075847109452728,0.6464922813064824,0.18211533850015366,0.0,0.6487158877259979,0.0,0.0,0.0,0.0
2025-08-16T18:08:27.349449,lightgbm_naivebayes,test,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.787350100917166,4.288888692855835,1.6000000000000014,0.0,-0.0011679370543398182,-0.0019116832883477363,0.9365947520336265,0.6148642319642418,0.1532357582962012,0.0,0.714988062534279,0.0,0.0,0.0,0.0
2025-08-16T18:14:21.462516,xgboost_naivebayes,train,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.9705341601297514,89.94048285484314,5.099999999999994,0.0,0.10758681771639356,0.18558765186355197,0.6342216184837529,0.6170424456236236,0.17191525361800064,0.0,0.6599234607471252,0.0,0.0,0.0,0.0
2025-08-16T18:14:21.462516,xgboost_naivebayes,test,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.7869929122165326,89.94048285484314,5.099999999999994,0.0,-0.0011679370543398182,-0.0019116832883477363,0.863446138106869,0.5937542787334438,0.1516143466326275,0.0,0.7056452012414629,0.0,0.0,0.0,0.0
2025-08-16T18:14:41.759894,randomforest_naivebayes,train,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.830210573934252,4.390342473983765,4.699999999999989,0.0,0.10758681771639356,0.18558765186355197,1.3343176069838645,0.6674022790352446,0.040706171304476436,0.0,0.8584763885934541,0.0,0.0,0.0,0.0
2025-08-16T18:14:41.759894,randomforest_naivebayes,test,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.7137908537662513,4.390342473983765,4.699999999999989,0.0,-0.0011679370543398182,-0.0019116832883477363,1.4294707455461921,0.6629390649321638,0.03806546344216097,0.0,0.8648771344774251,0.0,0.0,0.0,0.0
2025-08-16T18:16:06.082852,lightgbm_catboost_naivebayes,train,0.8971285892634208,0.9025237851320431,0.9212995785924626,0.8971285892634208,0.9787571461881568,11.068615436553955,1.0,0.0,0.7815451990709521,0.7932315770650983,0.5285832489700452,0.63254319924563,0.1429349452480515,0.0,0.7341513909358229,0.0,0.0,0.0,0.0
2025-08-16T18:16:06.082852,lightgbm_catboost_naivebayes,test,0.7860174781523096,0.795558858371958,0.8095247992244141,0.7860174781523096,0.8535627920688141,11.068615436553955,1.0,0.0,0.529521125996035,0.5332255793541273,0.682949170316366,0.6079553270115188,0.13821833389294647,0.0,0.7686255963184536,0.0,0.0,0.0,0.0
2025-08-16T18:34:07.358437,lightgbm_catboost_advancedsvm,train,0.9114856429463171,0.9078622795617362,0.9120607663498055,0.9114856429463171,0.9812685068670968,85.61791801452637,2.5999999999999943,0.0,0.7744662243404791,0.7808675340506348,0.31628131290282385,0.7684630282236554,0.13659323186122624,0.0,0.5770617937069046,0.0,0.0,0.0,0.0
2025-08-16T18:34:07.358437,lightgbm_catboost_advancedsvm,test,0.8456928838951311,0.8322964542723725,0.8374305495946801,0.8456928838951311,0.8882280747074935,85.61791801452637,2.5999999999999943,0.0,0.5889602217640887,0.6024482789304023,0.44627434349032624,0.7643175852245604,0.13306258716135144,0.0,0.5896540343906357,0.0,0.0,0.0,0.0
2025-08-16T18:37:30.352946,xgboost_catboost_advancedsvm,train,0.8933832709113608,0.8840751145502529,0.9002203376152719,0.8933832709113608,0.9766784113775504,93.97154784202576,0.9000000000000057,0.0,0.7111697119143201,0.7326011970263938,0.31604926007748385,0.7940317488400205,0.13383949643795534,0.0,0.5353419348413893,0.0,0.0,0.0,0.0
2025-08-16T18:37:30.352946,xgboost_catboost_advancedsvm,test,0.8392009987515605,0.8165113827269704,0.8368710606732553,0.8392009987515605,0.8828657182233197,93.97154784202576,0.9000000000000057,0.0,0.5448594593306881,0.5763968213654308,0.446305474528047,0.7947552559146783,0.12770855664130146,0.0,0.5409326880718426,0.0,0.0,0.0,0.0
