model_name,accuracy_test,accuracy_train,weighted_f1_test,weighted_f1_train,weighted_precision_test,weighted_precision_train,weighted_recall_test,weighted_recall_train,roc_auc_ovr_test,roc_auc_ovr_train,training_time_test,training_time_train,memory_usage_test,memory_usage_train,cohens_kappa_test,cohens_kappa_train,matthews_corrcoef_test,matthews_corrcoef_train,log_loss_test,log_loss_train,confidence_mean_test,confidence_mean_train,confidence_std_test,confidence_std_train,prediction_entropy_test,prediction_entropy_train,ensemble_size,ensemble_type,family,is_ensemble,is_boosting,is_parametric,overfit_gap_f1,underfit_score_f1,brier_approx,z_time,z_mem,complexity_score,co2_proxy,cluster,tradeoff_score,complexity_reason
mixture_of_experts_lightgbm_naivebayes,0.7570536828963795,0.977840199750312,0.7631000792746276,0.9781316362840532,0.7708310162350587,0.979608060454939,0.7570536828963795,0.977840199750312,0.8075498701657987,0.9998771723645532,103.18108344078064,103.18108344078064,1.5999999999999943,1.5999999999999943,0.4493746222002549,0.9491847380979024,0.4505403659784202,0.950408602830116,0.7287576206263022,0.3871222439333195,0.6331848818623754,0.6988011806764917,0.1488347352266915,0.159718487844605,0.7147583437363069,0.6042683425743813,2,none,mixed,True,False,False,0.21503155700942556,0.7631000792746276,1.0513750052876067,-0.1462033971539918,0.24192177779597418,0.34571838064198235,35.671597080031944,0,-58.44176105712208,High time/memory with marginal F1 gain
gradientboost_naivebayes_voting,0.1927590511860174,0.2636704119850187,0.1958417114544749,0.2300777178576546,0.5811472489035218,0.7910810886309817,0.1927590511860174,0.2636704119850187,0.7863320858185304,0.9567320562279596,472.3356387615204,472.3356387615204,0.8999999999999986,0.8999999999999986,-0.0011679370543398,0.1075868177163935,-0.0019116832883477,0.1855876518635519,0.87502477872422,0.690778418136049,0.5974413088247635,0.6114494642071048,0.1501047240367597,0.1588293502019499,0.7149221676482718,0.6941781439227103,2,voting,mixed,True,False,False,0.0342360064031797,0.1958417114544749,1.2623939089203948,0.1974348409896405,-0.13182563939780906,0.3156092015918315,149.07347383289118,3,-266.05667243588397,High time/memory with marginal F1 gain
mixture_of_experts_lightgbm_advancedsvm,0.7960049937578028,0.9999375780274656,0.7798204479967334,0.9999375699373004,0.7777089248741424,0.9999375833268944,0.7960049937578028,0.9999375780274656,0.8585319205050284,0.9999998822782225,611.9737522602081,611.9737522602081,0.5999999999999943,0.5999999999999943,0.4540839284114405,0.999852327060054,0.4652680165642193,0.9998523406281346,0.4756512276663103,0.1876806526593538,0.7875053322268947,0.8345087244295192,0.1357690620103179,0.0935573808767253,0.5338734503279665,0.4742680373668309,2,none,mixed,True,False,False,0.22011712194056698,0.7798204479967334,0.6862196673469332,0.3274210340590932,-0.2920031039094337,0.2854179301496595,174.6682816760291,3,-340.32071201731316,High time/memory with marginal F1 gain
ngboost_neuralnetwork_advancedsvm,0.8002496878901373,0.8160424469413233,0.7489109196166002,0.7705994268708949,0.8252730559356622,0.8402782229664535,0.8002496878901373,0.8160424469413233,0.8276955376033237,0.9188998467296132,683.1854457855225,683.1854457855225,0.0,0.0,0.3642947957886315,0.427112519656287,0.4441767441032667,0.5012118030929086,0.5384916003501622,0.4608830197855331,0.764246652922087,0.7656902367065237,0.1160340598159037,0.1180323633401054,0.6207643850384731,0.6177169978506576,3,none,mixed,True,False,False,0.02168850725429472,0.7489109196166002,0.7768791613855406,0.39371050697918664,-0.6123580329326753,0.2813524740465113,192.21591540432547,3,-379.2869950540097,High time/memory with marginal F1 gain
adaboost_randomforest_weighted,0.6901373283395755,0.6952559300873907,0.7099914837697306,0.7150223473043453,0.7579714523229713,0.7626975412637418,0.6901373283395755,0.6952559300873907,0.8182789220227933,0.8332158576845705,4.749661207199097,4.749661207199097,1.6000000000000083,1.6000000000000083,0.3939713734615037,0.4032985769875868,0.4115842365676072,0.4210869852054161,0.9961492568845804,0.9928674300989416,0.3845766253514998,0.3853212756544423,0.0229088713051229,0.023846333258494,1.0888295650791442,1.088484341161939,2,weighted,mixed,True,False,False,0.005030863534614682,0.7099914837697306,1.4371395928926103,-0.23783114500863023,0.24192177779598165,0.25409063278735144,1.206844421662754,0,-2.386208004162371,High time/memory with marginal F1 gain
lightgbm_naivebayes,0.1927590511860174,0.2636704119850187,0.1958417114544749,0.2300777178576546,0.5811472489035218,0.7910810886309817,0.1927590511860174,0.2636704119850187,0.787350100917166,0.9705854963755716,4.288888692855835,4.288888692855835,1.6000000000000014,1.6000000000000014,-0.0011679370543398,0.1075868177163935,-0.0019116832883477,0.1855876518635519,0.9365947520336264,0.7075847109452728,0.6148642319642418,0.6464922813064824,0.1532357582962012,0.1821153385001536,0.714988062534279,0.6487158877259979,2,none,mixed,True,False,False,0.0342360064031797,0.1958417114544749,1.3512206040815413,-0.23826006848453413,0.24192177779597795,0.25366170931144383,1.087926836876335,0,-2.64618800234871,High time/memory with marginal F1 gain
lightgbm_naivebayes_voting,0.1927590511860174,0.2636704119850187,0.1958417114544749,0.2300777178576546,0.5811472489035218,0.7910810886309817,0.1927590511860174,0.2636704119850187,0.787350100917166,0.9705854963755716,1.8351249694824217,1.8351249694824217,1.6000000000000014,1.6000000000000014,-0.0011679370543398,0.1075868177163935,-0.0019116832883477,0.1855876518635519,0.9365947520336264,0.7075847109452728,0.6148642319642418,0.6464922813064824,0.1532357582962012,0.1821153385001536,0.714988062534279,0.6487158877259979,2,voting,mixed,True,False,False,0.0342360064031797,0.1958417114544749,1.3512206040815413,-0.24054422570423356,0.24192177779597795,0.2513775520917444,0.46130922261092827,0,-1.293982617808922,High time/memory with marginal F1 gain
xgboost_neuralnetwork_advancedsvm,0.8247191011235955,0.8750312109862671,0.7922500517132884,0.8589263420586745,0.8334958670418778,0.8884716911478723,0.8247191011235955,0.8750312109862671,0.8584536510396443,0.9810652850633514,485.9121868610382,485.9121868610382,0.2000000000000028,0.2000000000000028,0.4765442773264698,0.6459078058219653,0.5291966490218447,0.6834944387122011,0.4832186057386478,0.328887262660936,0.7846635921479586,0.7874165913358607,0.1256477473893658,0.1339549508107158,0.5565283527458303,0.5443041237952382,3,none,mixed,True,False,False,0.06667629034538602,0.7922500517132884,0.6971370861644264,0.21007296505379308,-0.5055730565915922,0.20449990846220084,99.36899773375015,3,-262.0976429255558,High time/memory with marginal F1 gain
ngboost_neuralnetwork_randomforest,0.8124843945068664,0.8297128589263421,0.7742434461652649,0.7975821578882828,0.8227296384279114,0.843396657688124,0.8124843945068664,0.8297128589263421,0.8352760164096713,0.8891424782444735,201.62450170516968,201.62450170516968,0.5999999999999943,0.5999999999999943,0.4295086052966702,0.4919734767565905,0.4877869736239611,0.5454539354795989,0.6134587106754749,0.582730991430505,0.646035938941341,0.649407957160254,0.0769089858414192,0.076453888965024,0.8599904426231849,0.8562350631386109,3,none,mixed,True,False,False,0.023338711723017935,0.7742434461652649,0.885033839681645,-0.05456448244570903,-0.2920031039094337,0.15343241364485727,30.935733946565822,0,-106.40515419573273,High time/memory with marginal F1 gain
tabflex_cv,0.7350811485642946,0.7352059925093632,0.622846136529942,0.6230128915587654,0.5403442949746026,0.5405278514216779,0.7350811485642946,0.7352059925093632,0.4955796141193045,0.4901922539403354,297.3299412727356,297.3299412727356,1.2999999999999972,1.2999999999999972,0.0,0.0,0.0,0.0,0.7592919767560903,0.7590371151983958,0.7683446407318115,0.7683446407318115,1.774594011294539e-06,1.7783348766897689e-06,0.699592649936676,0.699592649936676,1,none,neural_networks,False,False,False,0.00016675502882335103,0.622846136529942,1.0954267694527895,0.03452570528117805,0.08174431328435333,0.11627001856553137,34.57055779186932,3,-155.3462360582117,High time/memory with marginal F1 gain
lightgbm_advancedsvm_naivebayes,0.7410736579275905,0.8866416978776529,0.7556273931784404,0.8936041471896076,0.7781562221094418,0.9195835654126412,0.7410736579275905,0.8866416978776529,0.8230938866893804,0.9850256502814952,492.66512799263,492.66512799263,0.0,0.0,0.4464908577103734,0.7652615283142865,0.4525488384513492,0.7821956689146113,0.7295252343065353,0.5604289710275828,0.5745656148437089,0.6044226978333892,0.1299828966495895,0.131704833550844,0.8186200680864338,0.7825039339829929,3,none,mixed,True,False,False,0.13797675401116716,0.7556273931784404,1.0524824377373976,0.21635913641291837,-0.6123580329326753,0.10400110348024305,51.2377169574687,3,-255.8244799946303,High time/memory with marginal F1 gain
deepgbm_randomforest,0.7867665418227215,0.8823970037453184,0.7593340518418973,0.8680227513196508,0.7630211985268165,0.8916600388505375,0.7867665418227215,0.8823970037453184,0.7918089232537865,0.8557201415461864,618.3185148239136,618.3185148239136,0.2000000000000028,0.2000000000000028,0.3945304928079617,0.6716887657431323,0.4182763835758374,0.703626433868545,0.8470004882468182,0.797749743077108,0.4727731447000031,0.4782277171975561,0.0286233951463871,0.0276292980986321,1.051489798526981,1.0487496410259642,2,none,mixed,True,False,False,0.1086886994777535,0.7593340518418973,1.2219634040242153,0.33332724054471286,-0.5055730565915922,0.07775418395312061,48.07685154323891,3,-318.0752936687627,High time/memory with marginal F1 gain
deepgbm_randomforest_stacking,0.7820224719101123,0.8814606741573033,0.7597055239418695,0.8683661779212641,0.7603633047853532,0.8898208885657645,0.7820224719101123,0.8814606741573033,0.7934502824429177,0.8556579685544607,395.296434879303,395.296434879303,0.0,0.0,0.3961951833632527,0.6698032305122074,0.4131530478943776,0.70072028293257,0.8493551021756244,0.7981933071680941,0.4739584729781638,0.4781587115424124,0.028826209216905,0.0279015894606555,1.050972568439299,1.0487782584983174,2,stacking,mixed,True,False,False,0.10866065397939462,0.7597055239418695,1.2253603938625122,0.12572066082173852,-0.6123580329326753,-0.23663737211093683,-93.54190955466032,3,-178.18013000477754,High time/memory with marginal F1 gain
advancedsvm_solo,0.7435705368289638,0.7548064918851436,0.6546877157266032,0.6719745716158522,0.6675356038545511,0.7735573123318117,0.7435705368289638,0.7548064918851436,0.7792214672477323,0.9117028885277436,459.49390482902527,459.49390482902527,0.0,0.0,0.086721323924185,0.1292224055449411,0.1618614084255289,0.2364285552168211,0.5832972111152114,0.4593159216572698,0.7357744361333245,0.7343298043404407,0.1369164733105957,0.1380854388530498,0.6223790845886915,0.6243756872983885,1,none,kernel_methods,False,False,False,0.017286855889248942,0.6546877157266032,0.8415199938402782,0.18548074003201379,-0.6123580329326753,-0.42687729290066156,-196.14751419776852,3,-189.86276185923234,High time/memory with marginal F1 gain
tabflex_solo,0.7350811485642946,0.7352059925093632,0.622846136529942,0.6230128915587654,0.5403442949746026,0.5405278514216779,0.7350811485642946,0.7352059925093632,0.5103406635701611,0.5138939967071384,365.6203670501709,365.6203670501709,0.0,0.0,0.0,0.0,0.0,0.0,0.7575068239417772,0.7572361142710827,0.7589219212532043,0.7589218020439148,2.1577679376605374e-07,2.551045099608018e-07,0.7098520994186401,0.7098520398139954,1,none,neural_networks,False,False,False,0.00016675502882335103,0.622846136529942,1.092851338340351,0.09809583128394915,-0.6123580329326753,-0.5142622016487262,-188.02473492683626,3,-144.58239040318824,High time/memory with marginal F1 gain
mixture_of_experts_cv,0.765043695380774,1.0,0.7490551717047768,1.0,0.7429622751880622,1.0,0.765043695380774,1.0,0.7613924010658827,1.0,217.73411059379575,217.73411059379575,0.0,0.0,0.377626077741562,1.0,0.3853195453645409,1.0,0.9127312802015916,0.1074137110869251,0.8900101011099011,0.9089075686798304,0.1508523091521995,0.1317944905937912,0.2537404894719635,0.2098575508303379,1,none,other,False,False,False,0.25094482829522324,0.7490551717047768,1.3167928916110712,-0.039568385185414855,-0.6123580329326753,-0.6519264181180902,-141.94661882154136,0,-79.72867636088482,High time/memory with marginal F1 gain
